analysis_id,session_id,scenario_id,scenario_family,data_source,capture_scenario,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,tls_handshake_observed,certificate_observed,starttls_command_observed,authentication_observed,session_truncated,asymmetric_capture,risk_label
synthetic-01101,imap-004403,POSTURE_MODERATE_LIMITED_VISIBILITY-1166,POSTURE_MODERATE_LIMITED_VISIBILITY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01108,pop3-004430,POSTURE_MODERN_STARTTLS_CLEAN-1170,POSTURE_MODERN_STARTTLS_CLEAN,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01109,imap-004432,POSTURE_MODERN_BENIGN_INFO_ALERTS-1171,POSTURE_MODERN_BENIGN_INFO_ALERTS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01109,imap-004433,POSTURE_BOUNDARY_LOW_MED_UNOBSERVED_HANDSHAKE-1172,POSTURE_BOUNDARY_LOW_MED_UNOBSERVED_HANDSHAKE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,0.0,1.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01109,imap-004434,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS-1173,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01113,pop3-004449,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-1174,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01116,smtp-004462,POSTURE_MODERN_STRICT_TLS13-1176,POSTURE_MODERN_STRICT_TLS13,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01116,imap-004463,POSTURE_MODERN_IMPLICIT_TLS-1177,POSTURE_MODERN_IMPLICIT_TLS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01117,smtp-004464,POSTURE_MODERN_STARTTLS_CLEAN-1178,POSTURE_MODERN_STARTTLS_CLEAN,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01117,imap-004465,POSTURE_MODERN_TLS_OBSCURED_CERT-1179,POSTURE_MODERN_TLS_OBSCURED_CERT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01118,imap-004468,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS-1182,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01118,imap-004469,POSTURE_INTERNAL_SELF_SIGNED-1183,POSTURE_INTERNAL_SELF_SIGNED,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01119,pop3-004472,POSTURE_SELF_SIGNED_IMPLICIT-1184,POSTURE_SELF_SIGNED_IMPLICIT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01120,pop3-004476,POSTURE_BOUNDARY_LOW_MED_SELF_SIGNED_CLEAN_CIPHER-1185,POSTURE_BOUNDARY_LOW_MED_SELF_SIGNED_CLEAN_CIPHER,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01120,smtp-004479,POSTURE_EXPIRED_CERTIFICATE-1186,POSTURE_EXPIRED_CERTIFICATE,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01125,smtp-004499,POSTURE_MODERN_TLS_OBSCURED_CERT-1191,POSTURE_MODERN_TLS_OBSCURED_CERT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01126,imap-004502,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS-1194,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01127,pop3-004505,POSTURE_MODERATE_LIMITED_VISIBILITY-1195,POSTURE_MODERATE_LIMITED_VISIBILITY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01127,pop3-004506,POSTURE_SELF_SIGNED_IMPLICIT-1196,POSTURE_SELF_SIGNED_IMPLICIT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01133,smtp-004530,POSTURE_MODERN_STRICT_TLS13-1199,POSTURE_MODERN_STRICT_TLS13,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01134,imap-004533,POSTURE_MODERN_TLS_OBSCURED_CERT-1202,POSTURE_MODERN_TLS_OBSCURED_CERT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01134,pop3-004534,POSTURE_MODERN_BENIGN_INFO_ALERTS-1203,POSTURE_MODERN_BENIGN_INFO_ALERTS,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01134,pop3-004535,POSTURE_BOUNDARY_LOW_MED_UNOBSERVED_HANDSHAKE-1204,POSTURE_BOUNDARY_LOW_MED_UNOBSERVED_HANDSHAKE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,0.0,1.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01135,pop3-004539,POSTURE_MODERATE_LIMITED_VISIBILITY-1205,POSTURE_MODERATE_LIMITED_VISIBILITY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01137,smtp-004547,POSTURE_EXPIRED_CERTIFICATE-1206,POSTURE_EXPIRED_CERTIFICATE,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01138,smtp-004551,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER-1207,POSTURE_DEPRECATED_TLS_AND_WEAK_CIPHER,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01139,imap-004555,POSTURE_BOUNDARY_HIGH_CRIT_MULTIPLE_HIGH_FINDINGS-1208,POSTURE_BOUNDARY_HIGH_CRIT_MULTIPLE_HIGH_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01141,imap-004563,POSTURE_MODERN_STRICT_TLS13-1209,POSTURE_MODERN_STRICT_TLS13,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01142,imap-004564,POSTURE_MODERN_IMPLICIT_TLS-1210,POSTURE_MODERN_IMPLICIT_TLS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01142,pop3-004565,POSTURE_MODERN_STARTTLS_CLEAN-1211,POSTURE_MODERN_STARTTLS_CLEAN,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01142,imap-004567,POSTURE_MODERN_BENIGN_INFO_ALERTS-1212,POSTURE_MODERN_BENIGN_INFO_ALERTS,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01145,smtp-004576,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED-1214,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01150,pop3-004596,POSTURE_MODERN_STRICT_TLS13-1216,POSTURE_MODERN_STRICT_TLS13,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01150,pop3-004597,POSTURE_MODERN_IMPLICIT_TLS-1217,POSTURE_MODERN_IMPLICIT_TLS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01150,smtp-004598,POSTURE_MODERN_STARTTLS_CLEAN-1218,POSTURE_MODERN_STARTTLS_CLEAN,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01151,smtp-004600,POSTURE_MODERN_BENIGN_INFO_ALERTS-1220,POSTURE_MODERN_BENIGN_INFO_ALERTS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01151,imap-004602,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS-1222,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01152,smtp-004605,POSTURE_MODERATE_LIMITED_VISIBILITY-1223,POSTURE_MODERATE_LIMITED_VISIBILITY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01153,pop3-004609,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED-1225,POSTURE_BOUNDARY_MED_HIGH_WEAK_KEY_ISOLATED,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01158,imap-004629,POSTURE_MODERN_STRICT_TLS13-1227,POSTURE_MODERN_STRICT_TLS13,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01158,pop3-004630,POSTURE_MODERN_IMPLICIT_TLS-1228,POSTURE_MODERN_IMPLICIT_TLS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01159,smtp-004632,POSTURE_MODERN_TLS_OBSCURED_CERT-1230,POSTURE_MODERN_TLS_OBSCURED_CERT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01159,smtp-004635,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS-1232,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01167,smtp-004664,POSTURE_MODERN_STARTTLS_CLEAN-1236,POSTURE_MODERN_STARTTLS_CLEAN,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01167,imap-004665,POSTURE_MODERN_TLS_OBSCURED_CERT-1237,POSTURE_MODERN_TLS_OBSCURED_CERT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01167,pop3-004667,POSTURE_BOUNDARY_LOW_MED_UNOBSERVED_HANDSHAKE-1239,POSTURE_BOUNDARY_LOW_MED_UNOBSERVED_HANDSHAKE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01168,pop3-004668,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS-1240,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01168,pop3-004671,POSTURE_MODERATE_LIMITED_VISIBILITY-1241,POSTURE_MODERATE_LIMITED_VISIBILITY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01175,imap-004696,POSTURE_MODERN_IMPLICIT_TLS-1245,POSTURE_MODERN_IMPLICIT_TLS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01175,smtp-004697,POSTURE_MODERN_STARTTLS_CLEAN-1246,POSTURE_MODERN_STARTTLS_CLEAN,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01175,pop3-004698,POSTURE_MODERN_TLS_OBSCURED_CERT-1247,POSTURE_MODERN_TLS_OBSCURED_CERT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01175,smtp-004699,POSTURE_MODERN_BENIGN_INFO_ALERTS-1248,POSTURE_MODERN_BENIGN_INFO_ALERTS,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01177,imap-004704,POSTURE_MODERATE_LIMITED_VISIBILITY-1250,POSTURE_MODERATE_LIMITED_VISIBILITY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01180,smtp-004718,POSTURE_COMPOUNDING_MODERATE_ESCALATION-1251,POSTURE_COMPOUNDING_MODERATE_ESCALATION,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01181,smtp-004720,POSTURE_BOUNDARY_HIGH_CRIT_MULTIPLE_HIGH_FINDINGS-1252,POSTURE_BOUNDARY_HIGH_CRIT_MULTIPLE_HIGH_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01183,smtp-004729,POSTURE_MODERN_STRICT_TLS13-1253,POSTURE_MODERN_STRICT_TLS13,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01183,pop3-004730,POSTURE_MODERN_IMPLICIT_TLS-1254,POSTURE_MODERN_IMPLICIT_TLS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01184,smtp-004732,POSTURE_MODERN_TLS_OBSCURED_CERT-1256,POSTURE_MODERN_TLS_OBSCURED_CERT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01184,imap-004733,POSTURE_MODERN_BENIGN_INFO_ALERTS-1257,POSTURE_MODERN_BENIGN_INFO_ALERTS,CURATED_SYNTHETIC,FULL_SESSION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,LOW
synthetic-01184,smtp-004734,POSTURE_BOUNDARY_LOW_MED_UNOBSERVED_HANDSHAKE-1258,POSTURE_BOUNDARY_LOW_MED_UNOBSERVED_HANDSHAKE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01185,imap-004738,POSTURE_MODERATE_LIMITED_VISIBILITY-1259,POSTURE_MODERATE_LIMITED_VISIBILITY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01187,smtp-004747,POSTURE_NOT_YET_VALID_CERTIFICATE-1260,POSTURE_NOT_YET_VALID_CERTIFICATE,CURATED_SYNTHETIC,MISSING_SERVER_HELLO,0.0,1.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01189,pop3-004754,POSTURE_BOUNDARY_HIGH_CRIT_MULTIPLE_HIGH_FINDINGS-1261,POSTURE_BOUNDARY_HIGH_CRIT_MULTIPLE_HIGH_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01191,pop3-004763,POSTURE_MODERN_IMPLICIT_TLS-1262,POSTURE_MODERN_IMPLICIT_TLS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01192,imap-004765,POSTURE_MODERN_TLS_OBSCURED_CERT-1264,POSTURE_MODERN_TLS_OBSCURED_CERT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01192,imap-004766,POSTURE_MODERN_BENIGN_INFO_ALERTS-1265,POSTURE_MODERN_BENIGN_INFO_ALERTS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01193,pop3-004768,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS-1267,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01193,smtp-004771,POSTURE_MODERATE_LIMITED_VISIBILITY-1268,POSTURE_MODERATE_LIMITED_VISIBILITY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,LOW
synthetic-01200,imap-004797,POSTURE_MODERN_STARTTLS_CLEAN-1272,POSTURE_MODERN_STARTTLS_CLEAN,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,0.0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01200,smtp-004798,POSTURE_MODERN_TLS_OBSCURED_CERT-1273,POSTURE_MODERN_TLS_OBSCURED_CERT,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,LOW
synthetic-01201,imap-004801,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS-1275,POSTURE_BOUNDARY_LOW_MED_MINOR_LOW_FINDINGS,CURATED_SYNTHETIC,FULL_SESSION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,LOW
synthetic-01202,pop3-004804,POSTURE_MODERATE_LIMITED_VISIBILITY-1276,POSTURE_MODERATE_LIMITED_VISIBILITY,CURATED_SYNTHETIC,MISSING_CERTIFICATE,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,LOW
