analysis_id,session_id,scenario_id,scenario_family,data_source,encryption_plaintext,encryption_starttls,encryption_implicit,deprecated_tls,weak_cipher,expired_cert,not_yet_valid_cert,weak_key,auth_before_tls,tls_upgrade_failed,pfs_missing,self_signed,protocol_smtp,protocol_imap,protocol_pop3,critical_count,high_count,medium_count,low_count,risk_label
challenge-0057,chal-pop3-00224,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0224,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,2,1,1,1,CRITICAL
challenge-0057,chal-pop3-00225,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0225,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,1,HIGH
challenge-0057,chal-smtp-00226,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0226,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,HIGH
challenge-0057,chal-pop3-00227,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0227,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,3,MEDIUM
challenge-0058,chal-smtp-00228,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0228,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,3,MEDIUM
challenge-0058,chal-pop3-00229,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0229,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,2,1,HIGH
challenge-0058,chal-pop3-00230,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0230,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,0,MEDIUM
challenge-0058,chal-pop3-00231,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0231,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,2,1,0,HIGH
challenge-0059,chal-imap-00232,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0232,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,HIGH
challenge-0059,chal-pop3-00233,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0233,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,2,1,HIGH
challenge-0059,chal-imap-00234,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0234,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,HIGH
challenge-0059,chal-imap-00235,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0235,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,4,MEDIUM
challenge-0060,chal-smtp-00236,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE-0236,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,3,2,HIGH
challenge-0060,chal-pop3-00237,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0237,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,1,HIGH
challenge-0060,chal-pop3-00238,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0238,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,0,1,2,1,CRITICAL
challenge-0060,chal-pop3-00239,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0239,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,HIGH
challenge-0061,chal-smtp-00240,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0240,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0061,chal-pop3-00241,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0241,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,3,1,1,1,CRITICAL
challenge-0061,chal-pop3-00242,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0242,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,2,HIGH
challenge-0061,chal-pop3-00243,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0243,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0062,chal-imap-00244,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0244,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,HIGH
challenge-0062,chal-pop3-00245,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0245,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,3,MEDIUM
challenge-0062,chal-imap-00246,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0246,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,LOW
challenge-0062,chal-pop3-00247,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0247,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0063,chal-smtp-00248,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN-0248,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,1,LOW
challenge-0063,chal-pop3-00249,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0249,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,2,0,0,HIGH
challenge-0063,chal-imap-00250,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0250,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,HIGH
challenge-0063,chal-pop3-00251,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0251,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,3,2,1,1,CRITICAL
challenge-0064,chal-imap-00252,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0252,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,1,HIGH
challenge-0064,chal-pop3-00253,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0253,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0064,chal-smtp-00254,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0254,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,HIGH
challenge-0064,chal-smtp-00255,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0255,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,4,MEDIUM
challenge-0065,chal-imap-00256,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0256,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,MEDIUM
challenge-0065,chal-pop3-00257,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE-0257,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0065,chal-smtp-00258,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0258,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,HIGH
challenge-0065,chal-smtp-00259,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0259,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0066,chal-pop3-00260,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0260,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,CRITICAL
challenge-0066,chal-imap-00261,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0261,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,HIGH
challenge-0066,chal-smtp-00262,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0262,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0066,chal-pop3-00263,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0263,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2,1,HIGH
challenge-0067,chal-pop3-00264,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0264,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,0.0,1.0,0,0,0,0,CRITICAL
challenge-0067,chal-imap-00265,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0265,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,HIGH
challenge-0067,chal-pop3-00266,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0266,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,3,MEDIUM
challenge-0067,chal-pop3-00267,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0267,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,3,MEDIUM
challenge-0068,chal-smtp-00268,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE-0268,CHALLENGE_BOUNDARY_MED_HIGH_COMPOUNDING_MODERATE,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,3,2,HIGH
challenge-0068,chal-smtp-00269,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0269,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,1,0,0,CRITICAL
challenge-0068,chal-imap-00270,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0270,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,0.0,1.0,0.0,0,1,0,1,HIGH
challenge-0068,chal-smtp-00271,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN-0271,CHALLENGE_PARTIAL_CAPTURE_IMPLICIT_HIGH_NAN_CLEAN,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,,1.0,0.0,0.0,0,0,1,1,MEDIUM
challenge-0069,chal-pop3-00272,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0272,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,2,0,0,CRITICAL
challenge-0069,chal-imap-00273,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0273,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,HIGH
challenge-0069,chal-smtp-00274,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0274,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,HIGH
challenge-0069,chal-pop3-00275,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED-0275,CHALLENGE_RARE_NOT_YET_VALID_CERT_ISOLATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,HIGH
challenge-0070,chal-pop3-00276,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0276,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,1,2,1,1,CRITICAL
challenge-0070,chal-imap-00277,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0277,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,1,HIGH
challenge-0070,chal-pop3-00278,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0278,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,HIGH
challenge-0070,chal-imap-00279,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0279,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,3,MEDIUM
challenge-0071,chal-pop3-00280,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY-0280,CHALLENGE_BOUNDARY_MED_HIGH_ISOLATED_WEAK_KEY,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,1,HIGH
challenge-0071,chal-imap-00281,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0281,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,0,1,1,0,CRITICAL
challenge-0071,chal-pop3-00282,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0282,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,0,MEDIUM
challenge-0071,chal-imap-00283,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0283,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,0.0,1.0,0.0,0,1,0,0,HIGH
challenge-0072,chal-pop3-00284,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0284,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,2,0,HIGH
challenge-0072,chal-imap-00285,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0285,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,HIGH
challenge-0072,chal-smtp-00286,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT-0286,CHALLENGE_RARE_SMTP_WEAK_CIPHER_WITH_CLEAN_CERT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,HIGH
challenge-0072,chal-pop3-00287,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY-0287,CHALLENGE_RARE_POP3_PLAINTEXT_HIGH_ACTIVITY,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,1.0,2,1,1,1,CRITICAL
challenge-0073,chal-imap-00288,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL-0288,CHALLENGE_ADVERSARIAL_MULTIPLE_HIGH_NO_CRIT_LABEL,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,2,HIGH
challenge-0073,chal-smtp-00289,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS-0289,CHALLENGE_ADVERSARIAL_CRITICAL_WITH_ZERO_FINDINGS,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,0.0,0.0,0,0,0,0,CRITICAL
challenge-0073,chal-smtp-00290,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT-0290,CHALLENGE_ADVERSARIAL_HIGH_WITH_ZERO_HIGH_COUNT,CHALLENGE_SYNTHETIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,1,HIGH
challenge-0073,chal-pop3-00291,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT-0291,CHALLENGE_ADVERSARIAL_MED_WITH_HIGH_LOW_COUNT,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,3,MEDIUM
challenge-0074,chal-pop3-00292,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS-0292,CHALLENGE_BOUNDARY_LOW_MED_MIN_FINDINGS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,LOW
challenge-0074,chal-imap-00293,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT-0293,CHALLENGE_BOUNDARY_HIGH_CRIT_ZERO_CRIT_PLAINTEXT,CHALLENGE_SYNTHETIC,1.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,1.0,0.0,0,0,2,1,CRITICAL
challenge-0074,chal-pop3-00294,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3-0294,CHALLENGE_PARTIAL_CAPTURE_UNOBSERVED_CERT_POP3,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,1,1,MEDIUM
challenge-0074,chal-pop3-00295,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED-0295,CHALLENGE_PARTIAL_CAPTURE_STARTTLS_NEGOTIATION_TRUNCATED,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,,0.0,0.0,1.0,0,1,0,0,HIGH
challenge-0075,chal-pop3-00296,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER-0296,CHALLENGE_RARE_POP3_STARTTLS_LEGACY_CIPHER,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0,CRITICAL
challenge-0075,chal-imap-00297,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS-0297,CHALLENGE_RARE_IMAP_DEPRECATED_TLS_WITH_PFS,CHALLENGE_SYNTHETIC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,HIGH
